?#DB-ID;Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Tarifnummer;Relationscode;Verkehrsmittel;Linien;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate;Umgebungskarte;Umgebungskarte (ME)
3562;7003;Echterdingen;Echterdingen;de:8116:7003;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38;38;38;"S-Bahn;Bus;Ruftaxi";S2,S3,35,36,38,E,76,77,828,RT90;S2,S3,35,36,38,E,76,77,828,RT90;10002_,10003_,30035_,30036_,30038_,30038a,30076_,30077_,31828_,53090_;10;10,30,31,53;2733364,105;5399803,564;uecht.pdf;me_plaene\ME_Echt.pdf
3563;7004;Beethovenstraße;Herrenberg Beethovenstraße;de:8115:7004;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;782;782;31782_;1;31;2712629,037;5388179,887;;
3564;7005;Herzogweg;Herrenberg Herzogweg;de:8115:7005;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;782;782;31782_;1;31;2712661,866;5388465,555;;
3565;7006;Grafenweg;Herrenberg Grafenweg;de:8115:7006;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;782;782;31782_;1;31;2712918,382;5388664,89;;
3566;7007;Porschestraße;Herrenberg Porschestraße;de:8115:7007;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;781;781;31781_;1;31;2711790,05;5389119,194;;
3568;7009;Umspannwerk;Herrenberg Umspannwerk;de:8115:7009;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;781;781;31781_;1;31;2712028,638;5389188,653;;
3569;7011;Brühlstraße;Deckenpfronn Brühlstraße;de:8115:7011;8115010;Deckenpfronn;Deckenpfronn;BB;67;67;67;"Bus;Nachtbus";759,N77;759,N77;31759_,34077_;2;31,34;2708548,482;5394422,85;;
3570;7012;Hildrizhauser Straße;Herrenberg Hildrizhauser Str.;de:8115:7012;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;782;782;31782_;1;31;2712134,289;5388080,333;;
3571;7013;Reinhold-Schick-Platz;Herrenberg Reinhold-Schick-Pl.;de:8115:7013;8115021;Herrenberg;Herrenberg;BB;68;68;68;"Bus;Nachtbus";773,780,N77;773,780,N77;31773_,31780_,34077_;3;31,34;2711436,137;5388188,069;;
3572;7015;Katholische Kirche;Unterjett. Katholische Kirche;de:8115:7015;8115053;Jettingen;Unterjettingen;BB;77;77;77;Bus;774,777;774,777;31774_,31777_;2;31;2705847,749;5384495,923;;
3573;7016;Herrenberger Straße;Oberjett. Herrenberger Str.;de:8115:7016;8115053;Jettingen;Oberjettingen;BB;77;77;77;Bus;770,774;770,774;31770_,31774_;2;31;2704769,405;5385896,409;;
3574;7018;Goethe-/Hölderlinstraße;Mötz. Goethe-/Hölderlinstr.;de:8115:7018;8115034;Mötzingen;Mötzingen;BB;77;77;77;Bus;778;778;31778_;1;31;2705286,671;5380783,133;;
3575;7020;Brühlstraße;Mötzingen Brühlstraße;de:8115:7020;8115034;Mötzingen;Mötzingen;BB;77;77;77;Bus;778;778;31778_;1;31;2705010,89;5380921,496;;
3576;7021;Schießtäle;Herrenberg Schießtäle;de:8115:7021;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2711103,862;5388132,952;uherr.pdf;
3577;7022;Kohlplatte;Unterjettingen Kohlplatte;de:8115:7022;8115053;Jettingen;Unterjettingen;BB;77;77;77;Bus;770,774;770,774;31770_,31774_;2;31;2705100,872;5384315,386;;
3578;7023;Greutäckerstraße;Mönchberg Greutäckerstraße;de:8115:7023;8115021;Herrenberg;Mönchberg;BB;68;68;68;Bus;783,791;783,791;31783_,31791_;2;31;2714564,481;5386603,756;;
3579;7025;Schule;Mönchberg Schule;de:8115:7025;8115021;Herrenberg;Mönchberg;BB;68;68;68;Bus;783;783;31783_;1;31;2715190,891;5386767,561;;
3580;7029;Allmendstraße;Maichingen Allmendstr.;de:8115:7029;8115045;Sindelfingen;Maichingen;BB;47,48;348;348;Bus;722,745,748,749;722,745,748,749;31722_,31745_,31748_,31749_;4;31;2718744,679;5402192,04;;
3581;7030;Schopfloch;Eltingen Schopfloch;de:8115:7030;8115028;Leonberg;Eltingen;BB;46;46;46;Bus;631,632;631,632;31631_,31632_;2;31;2720087,181;5409900,412;;
3586;7036;Kälberstelle;Weil i. S. Kälberstelle;de:8115:7036;8115051;Weil im Schönbuch;Weil im Schönbuch;BB;58,68;168;468;Bus;754,826,828;754,826,828;31754_,31826_,31828_;3;31;2726897,431;5388513,454;;
3587;7037;Untere Halde;Weil i. S. Untere Halde;de:8115:7037;8115051;Weil im Schönbuch;Weil im Schönbuch;BB;58,68;168;468;R-Bahn;R72;R72;12072_;1;12;2725789,572;5391501,144;;
3588;7038;Königsberger Straße;Herrenberg Königsberger Straße;de:8115:7038;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710349,85;5387955,119;;
3589;7039;Im Steingraben;Herrenberg Im Steingraben;de:8115:7039;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710502,844;5388291,567;;
3590;7040;Amselweg;Herrenberg Amselweg;de:8115:7040;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2711126,799;5387472,982;;
3591;7042;Im Vogelsang;Herrenberg Im Vogelsang;de:8115:7042;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2710699,236;5387141,763;;
3593;7046;Niederreutin;Bondorf Niederreutin;de:8115:7046;8115004;Bondorf;Bondorf;BB;77;77;77;Bus;778;778;31778_;1;31;2707319,322;5380476,451;;
3594;7048;Siemensstraße;Deckenpfronn Siemensstr.;de:8115:7048;8115010;Deckenpfronn;Deckenpfronn;BB;67;67;67;Bus;773;773;31773_;1;31;2707809,703;5393730,921;;
3595;7049;Frontalstraße;Deckenpfronn Frontalstr.;de:8115:7049;8115010;Deckenpfronn;Deckenpfronn;BB;67;67;67;Bus;773;773;31773_;1;31;2707809,703;5393730,921;;
7351365;7050;Nagolder Steig;Mötzingen Nagolder Steig;de:8115:7050;8115034;Mötzingen;Mötzingen;BB;;;77;Bus;777;777;31777_;1;31;2704651,562;5381428,053;;
3596;7051;Iselshauser Straße;Mötzingen Iselshauser Str.;de:8115:7051;8115034;Mötzingen;Mötzingen;BB;77;77;77;Bus;778;778;31778_;1;31;2704613,144;5381004,002;;
3597;7052;Feuerwehrgerätehaus;Gärtr. Feuerwehrgerätehaus;de:8115:7052;8115015;Gärtringen;Gärtringen;BB;58;58;658;Bus;759;759;31759_;1;31;2713320,54;5393487,099;;
3598;7053;Schwarzwaldstraße;Gärtringen Schwarzwaldstr.;de:8115:7053;8115015;Gärtringen;Gärtringen;BB;58;58;658;Bus;759;759;31759_;1;31;2713271,656;5393100,664;;
3599;7054;Benzstraße;Herrenberg Benzstraße;de:8115:7054;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;781;781;31781_;1;31;2711820,76;5388592,703;;
3600;7055;Fröbelschule;Herrenberg Fröbelschule;de:8115:7055;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2711001,447;5387554,169;;
3601;7056;Im Seele;Herrenberg Im Seele;de:8115:7056;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2710867,342;5387526,869;;
3602;7057;Adlerstraße;Herrenberg Adlerstraße;de:8115:7057;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2710712,39;5387367,577;;
3603;7059;Zeisigweg;Herrenberg Zeisigweg;de:8115:7059;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2711051,004;5387337,829;;
3604;7060;Finkenweg;Herrenberg Finkenweg;de:8115:7060;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;779;779;31779_;1;31;2711276,385;5387564,975;;
3608;7065;Affstätter Tal;Herrenberg Affstätter Tal;de:8115:7065;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;781;781;31781_;1;31;2711676,036;5388708,174;;
3609;7066;Eichenweg;Herrenberg Eichenweg;de:8115:7066;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710852,319;5388240,219;;
3610;7067;Akazienweg;Herrenberg Akazienweg;de:8115:7067;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710268,906;5388180,237;;
3611;7068;Wittenberger Straße;Herrenberg Wittenberger Straße;de:8115:7068;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710005,457;5387953,598;;
3612;7069;Torgauer Weg;Herrenberg Torgauer Weg;de:8115:7069;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710186,919;5387820,546;;
3613;7070;Oberer Graben;Neuffen Oberer Graben;de:8116:7070;8116046;Neuffen;Neuffen;ES;70;70;70;Bus;179,180,191,192,199;179,180,191,192,199;31179_,31180_,31191_,31192_,31199_;5;31;2749308,249;5385252,16;;
3614;7071;Schelmenäcker;Haslach Schelmenäcker;de:8115:7071;8115021;Herrenberg;Haslach;BB;68;68;68;Bus;774;774;31774_;1;31;2709199,188;5386404,921;;
3615;7072;Dorfgemeinschaft Tennental;Deckenpfr. Dorfgem. Tennental;de:8115:7072;8115010;Deckenpfronn;Deckenpfronn;BB;67;67;67;Bus;759;759;31759_;1;31;2709324,848;5394439,375;;
3616;7073;Grabenstraße;Gärtringen Grabenstraße;de:8115:7073;8115015;Gärtringen;Gärtringen;BB;58;58;658;Bus;759;759;31759_;1;31;2713304,623;5392822,588;;
3619;7076;Sankt Martin;Herrenberg Sankt Martin;de:8115:7076;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;780;780;31780_;1;31;2710552,354;5387949,06;;
3624;7081;Albstraße;Neuffen Albstraße;de:8116:7081;8116046;Neuffen;Neuffen;ES;70;70;70;Bus;179,191,192;179,191,192;31179_,31191_,31192_;3;31;2749728,91;5384741,884;;
3625;7082;Uracher Weg;Neuffen Uracher Weg;de:8116:7082;8116046;Neuffen;Neuffen;ES;70;70;70;Bus;179,192;179,192;31179_,31192_;2;31;2749511,339;5384544,047;;
3626;7083;Winkels;Großsachsenheim Winkels;de:8118:7083;8118076;Sachsenheim;Großsachsenheim;LB;55,56,65,66;266;266;Bus;532,544,566,578;532,544,566,578;31532_,31544_,31566_,31578_;4;31;2723361,466;5428322,966;;
3627;7084;Porsche;Großsachsenheim Porsche;de:8118:7084;8118076;Sachsenheim;Großsachsenheim;LB;55,56,65,66;266;266;Bus;544;544;31544_;1;31;2722983,972;5428398,17;;
3628;7085;Katholische Kirche;Besigheim Kath. Kirche;de:8118:7085;8118007;Besigheim;Besigheim;LB;55,65;165;165;Bus;560;560;31560_;1;31;2729471,61;5433223,127;;
3629;7086;Schwalbenhälde;Besigheim Schwalbenhälde;de:8118:7086;8118007;Besigheim;Besigheim;LB;55,65;165;165;Bus;560;560;31560_;1;31;2729409,523;5433096,494;;
3630;7087;Chausseebergstraße;Besigheim Chausseebergstr.;de:8118:7087;8118007;Besigheim;Besigheim;LB;55,65;165;165;Bus;560;560;31560_;1;31;2729578,761;5432969,997;;
793380;7089;Obere Liesäcker;Altdorf Obere Liesäcker;de:8116:7089;8116005;Altdorf (ES);Altdorf (ES);ES;;169;169;Bus;188,189,190;188,189,190;31188_,31189_,31190_;3;31;2741231,298;5389451,497;;
1176914;7090;Wasserstubenweg;Waiblingen Wasserstubenweg;de:8119:7090;8119079;Waiblingen;Waiblingen;WN;;32;32;Bus;218;218;31218_;1;31;2742718,166;5416361,046;;
1176915;7091;Mendelssohnstraße;Waiblingen Mendelssohnstr.;de:8119:7091;8119079;Waiblingen;Waiblingen;WN;;32;32;Bus;218;218;31218_;1;31;2742839,672;5416352,822;;
1176916;7092;Schellingstraße;Waiblingen Schellingstr.;de:8119:7092;8119079;Waiblingen;Waiblingen;WN;;32;32;Bus;218;218;31218_;1;31;2743130,05;5416354,265;;
1176917;7093;Arbeitsagentur/Post;Waiblingen Arbeitsagentur/Post;de:8119:7093;8119079;Waiblingen;Waiblingen;WN;;32;32;Bus;218;218;31218_;1;31;2743088,203;5415079,708;;
1176918;7094;Emil-Münz-Straße;Waiblingen Emil-Münz-Str.;de:8119:7094;8119079;Waiblingen;Waiblingen;WN;;32;32;Bus;218;218;31218_;1;31;2743341,016;5414992,537;;
1176919;7095;Schwabstraße;Waiblingen Schwabstr.;de:8119:7095;8119079;Waiblingen;Waiblingen;WN;;32;32;Bus;218;218;31218_;1;31;2743564,611;5415087,488;;
1828222;7096;Feuerwehr;Kirchberg (M) Feuerwehr;de:8119:7096;8119038;Kirchberg (M);Kirchberg (M);WN;;355;355;"Bus;Nachtbus";454,488,N30,N40;454,488,N30,N40;31454_,31488_,34030_,34040_;4;31,34;2745404,72;5428291,934;;
1828223;7097;Rappenberg;Kirchberg (M) Rappenberg;de:8119:7097;8119038;Kirchberg (M);Kirchberg (M);WN;;355;355;Bus;488;488;31488_;1;31;2744486,035;5428400,841;;
1828230;7098;Viehtrieb;Malmsheim Viehtrieb;de:8115:7098;8115041;Renningen;Malmsheim;BB;;56;56;Bus;636;636;31636_;1;31;2713626,006;5408793,538;;
3631;7100;Böblingen;Böblingen;de:8115:7100;8115003;Böblingen;Böblingen;BB;48;48;48;"S-Bahn;Bus;Nachtbus;R-Bahn";S1,S60,R7,R74,R72,631,701,703,704,706,709,721,723,724,726,728,729,731,732,751,752,754,760,763,766,N60,N73,N74,N75;S1,S60,R7,R74,R72,631,701,703,704,706,709,721,723,724,726,728,729,731,732,751,752,754,760,763,766,N60,N73,N74,N75;10001_,10060_,11007_,11074_,12072_,31631_,31701_,31703_,31704_,31706_,31709_,31721_,31723_,31724_,31726_,31728_,31729_,31731_,31732_,31751_,31752_,31754_,31760_,31763_,31766_,34060_,34073_,34074_,34075_;29;10,11,12,31,34;2721270,797;5398843,784;uboebl.pdf;me_plaene\ME_Boebl.pdf
3632;7101;Industriegebiet;Echterd. Industriegebiet;de:8116:7101;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38;38;38;Bus;77;77;30077_;1;30;2733163,369;5400374,495;;
3633;7102;Bad;Leinfelden Bad;de:8116:7102;8116078;Leinfeld.-Echterd.;Leinfelden;ES;38;38;38;Bus;38,E;38,E;30038_,30038a,30086a;3;30;2731065,565;5400547,26;;
3634;7103;Schönbuchstraße;Leinfelden Schönbuchstr.;de:8116:7103;8116078;Leinfeld.-Echterd.;Leinfelden;ES;38;38;38;Bus;82,86,E,826;82,86,E,826;30082_,30086_,30086a,31826_;4;30,31;2731054,262;5399867,845;;
3635;7104;Seebruckenmühle;Musberg Seebruckenmühle;de:8116:7104;8116078;Leinfeld.-Echterd.;Musberg;ES;38,48;148;448;Bus;828;828;31828_;1;31;2730325,061;5398116,68;;
3636;7105;Wanderweg;Musberg Wanderweg;de:8116:7105;8116078;Leinfeld.-Echterd.;Musberg;ES;38;38;38;Bus;38,82,86,E;38,82,86,E;30038_,30082_,30086_,30086a;4;30;2730435,336;5399716,295;;
3637;7106;Kirche;Steinenbronn Kirche;de:8115:7106;8115046;Steinenbronn;Steinenbronn;BB;48;48;648;"Bus;Nachtbus";86,E,760,826,828,N76;86,E,760,826,828,N76;30086_,30086a,31760_,31826_,31828_,34076_;6;30,31,34;2729887,52;5396053,547;;
3638;7108;Im Alten See;Steinenbronn Im Alten See;de:8115:7108;8115046;Steinenbronn;Steinenbronn;BB;48;48;648;"Bus;Nachtbus";86,E,826,828,N76;86,E,826,828,N76;30086_,30086a,31826_,31828_,34076_;5;30,31,34;2730052,023;5396682,907;;
3640;7111;Goldäcker;Steinenbronn Goldäcker;de:8115:7111;8115046;Steinenbronn;Steinenbronn;BB;48;48;648;"Bus;Nachtbus";86,E,826,828,N76;86,E,826,828,N76;30086_,30086a,31826_,31828_,34076_;5;30,31,34;2730255,341;5397038,403;;
3641;7112;Seebruckenmühle (Klärwerk);Musb. Seebruckenmühle (Klärw.);de:8116:7112;8116078;Leinfeld.-Echterd.;Musberg;ES;38,48;148;448;Bus;86,E,826;86,E,826;30086_,30086a,31826_;3;30,31;2730292,789;5398122,42;;
3642;7115;Hulb;Hulb;de:8115:7115;8115003;Böblingen;Böblingen;BB;48;48;48;"R-Bahn;Bus;S-Bahn";S1,R7,R74,707,728,729;S1,R7,R74,707,728,729;10001_,11007_,11074_,31707_,31728_,31729_;6;10,11,31;2719715,308;5397835,255;uhulb.pdf;me_plaene\ME_Hulb.pdf
3643;7140;Gerlingen;Gerlingen;de:8118:7140;8118019;Gerlingen;Gerlingen;LB;36;36;36;"Bus;Nachtbus;Stadtbahn";U6,98,635,N3,N62;U6,98,635,N3,N62;20006_,30098_,31635_,33003_,34062_;5;20,30,31,33,34;2725134,334;5411496,359;ugerling.pdf;me_plaene\ME_Gerling.pdf
3644;7141;Rathaus;Gerlingen Rathaus;de:8118:7141;8118019;Gerlingen;Gerlingen;LB;36;36;36;"Nachtbus;Bus";98,635,N3,N62;98,635,N3,N62;30098_,31635_,33003_,34062_;4;30,31,33,34;2725045,801;5411303,603;ugerling.pdf;
3645;7173;Frank;Leinfelden Frank;de:8116:7173;8116078;Leinfeld.-Echterd.;Leinfelden;ES;38;38;38;Stadtbahn;U5;U5;20005_;1;20;2731352,415;5401400,761;;
3646;7176;Spielkartenmuseum;Leinf. Spielkartenmuseum;de:8116:7176;8116078;Leinfeld.-Echterd.;Leinfelden;ES;38;38;38;Bus;35,38,E,826;35,38,E,826;30035_,30038_,30038a,31826_;4;30,31;2731615,433;5399756,748;;
3647;7177;Sportzentrum;Leinfelden Sportzentrum;de:8116:7177;8116078;Leinfeld.-Echterd.;Leinfelden;ES;38;38;38;Bus;828;828;31828_;1;31;2731403,961;5399150,567;;
3648;7178;Hirschstraße;Echterdingen Hirschstr.;de:8116:7178;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38;38;38;Bus;35,38,E,76,77,828;35,38,E,76,77,828;30035_,30038_,30038a,30076_,30077_,31828_;6;30,31;2733194,903;5399319,214;;
3649;7179;Waldhornstraße;Echterdingen Waldhornstraße;de:8116:7179;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38;38;38;Bus;35,38,E,76,77,828;35,38,E,76,77,828;30035_,30038_,30038a,30076_,30077_,31828_;6;30,31;2733161,166;5399031,473;;
3650;7181;Messe West (Busterminal);Echterd. Messe West (Busterm.);de:8116:7181;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38,39;339;339;Bus;78;78;30078_;1;30;2734263,579;5399849,994;uflugh.pdf;
3651;7182;Messe West;Echterdingen Messe West;de:8116:7182;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38,39;339;339;Bus;122,806,828;122,806,828;31122_,31806_,31828_;3;31;2734451,119;5399665,099;;
3652;7185;Gymnasium;Echterdingen Gymnasium;de:8116:7185;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38;38;38;Bus;35,38,E,826;35,38,E,826;30035_,30038_,30038a,31826_;4;30,31;2732161,166;5399579,95;;
3653;7186;Stangen;Echterdingen Stangen;de:8116:7186;8116078;Leinfeld.-Echterd.;Echterdingen;ES;38;38;38;Bus;35,38,E;35,38,E;30035_,30038_,30038a;3;30;2732697,413;5399644,124;;
3654;7201;Mönchsbrunnen;Sindelf. Mönchsbrunnen;de:8115:7201;8115045;Sindelfingen;Sindelfingen;BB;38,48;148;148;Bus;84,751;84,751;30084_,31751_;2;30,31;2724592,869;5400713,988;;
3655;7202;Zwerchweg;Herrenberg Zwerchweg;de:8115:7202;8115021;Herrenberg;Herrenberg;BB;68;68;68;R-Bahn;R73;R73;12073_;1;12;2711624,947;5387001,913;;
7459066;7203;In der Röte;Mötzingen In der Röte;de:8115:7203;8115034;Mötzingen;Mötzingen;BB;;;77;Bus;778;778;31778_;1;31;2704778,984;5380631,028;;
7459068;7204;Brunnenstraße;Mötzingen Brunnenstraße;de:8115:7204;8115034;Mötzingen;Mötzingen;BB;;;77;Bus;778;778;31778_;1;31;2704530,584;5380862,583;;
11104313;7205;Ottmarsheimer Straße;Mundelsheim Ottmarsheimer Str.;de:8118:7205;8118053;Mundelsheim;Mundelsheim;LB;;55;55;Bus;464;464;31464_;1;31;2735640,276;5434444,544;;
12971700;7206;Grüne Höfe;Pliensauvorstadt Grüne Höfe;de:8116:7206;8116019;Esslingen (N);Pliensauvorstadt;ES;;31;31;Bus;102,103,131;102,103,131;31102_,31103_,31131_;3;31;2742307,191;5405016,923;;
3656;7301;Leonberg;Leonberg;de:8115:7301;8115028;Leonberg;Leonberg;BB;46;46;46;"Bus;Nachtbus;S-Bahn";S6,S60,92,94,631,632,633,634,634A,635,650,651,652,653,654,N62;S6,S60,92,94,631,632,633,634,634A,635,650,651,652,653,654,N62;10006_,10060_,30092_,30094_,31631_,31632_,31633_,31634_,31634a,31635_,31650_,31651_,31652_,31653_,31654_,34062_;16;10,30,31,34;2720686,947;5411247,879;uLeonb.pdf;me_plaene\ME_Leonb.pdf
3657;7302;Renningen;Renningen;de:8115:7302;8115041;Renningen;Renningen;BB;56;56;56;"S-Bahn;Bus;Nachtbus";S6,S60,633,636,N60;S6,S60,633,636,N60;10006_,10060_,31633_,31636_,34060_;5;10,31,34;2715574,884;5408329,634;uRenn.pdf;me_plaene\ME_Renn.pdf
3658;7304;Leobad;Eltingen Leobad;de:8115:7304;8115028;Leonberg;Eltingen;BB;46;46;46;Bus;631,632;631,632;31631_,31632_;2;31;2721102,968;5409814,287;;
3659;7400;Asperg;Asperg;de:8118:7400;8118003;Asperg;Asperg;LB;34,36,45,46;246;246;"R-Bahn;Bus;S-Bahn";S5,R4,R5,420,433,531,532,536A;S5,R4,R5,420,433,531,532,536A;10005_,11004_,11005_,31420_,31433_,31531_,31532_,31536a;8;10,11,31;2730799,13;5423655,841;uAsperg.pdf;me_plaene\ME_Asperg.pdf
3660;7401;Bahnhof (Arena);Ludwigsburg Bahnhof (Arena);de:8118:7401;8118048;Ludwigsburg;Ludwigsburg;LB;34;34;34;"Bus;Nachtbus";425,425A,433,532,N53;425,425A,433,532,N53;31425_,31425a,31433_,31532_,34053_;5;31,34;2733479,852;5422087,309;;
3661;7402;Ludwigsburg;Ludwigsburg;de:8118:7402;8118048;Ludwigsburg;Ludwigsburg;LB;34;34;34;"R-Bahn;Bus;S-Bahn;Nachtbus";S4,S5,R4,R5,413,421,421A,422,422A,423,424,425,425A,426,427,427A,429,430,431,432,433,433A,443,444,508,532,533,534,535,N41,N42,N43;S4,S5,R4,R5,413,421,421A,422,422A,423,424,425,425A,426,427,427A,429,430,431,432,433,433A,443,444,508,532,533,534,535,N41,N42,N43;10004_,10005_,11004_,11005_,31413_,31421_,31421a,31422_,31422a,31423_,31424_,31425_,31425a,31426_,31427_,31427a,31429_,31430_,31431_,31432_,31433_,31433a,31443_,31444_,31508_,31532_,31533_,31534_,31535_,34041_,34042_,34043_;32;10,11,31,34;2733618,219;5422057,723;uLudwigs.pdf;me_plaene\ME_Ludwigs.pdf
3662;7403;Favoritepark;Favoritepark;de:8118:7403;8118048;Ludwigsburg;Eglosheim;LB;34,44;144;144;S-Bahn;S4;S4;10004_;1;10;2733184,457;5424013,444;uFavorit.pdf;me_plaene\ME_Favorit.pdf
3663;7404;Tamm;Tamm;de:8118:7404;8118071;Tamm;Tamm;LB;45;45;45;"Bus;R-Bahn;S-Bahn";S5,R4,R5,536,536A,541,542;S5,R4,R5,536,536A,541,542;10005_,11004_,11005_,31536_,31536a,31541_,31542_;7;10,11,31;2729060,476;5425206,468;uTamm.pdf;me_plaene\ME_Tamm.pdf
3664;7405;Schillerplatz;Bietigheim Schillerplatz;de:8118:7405;8118079;Bietigheim-Bissingen;Bietigheim;LB;45;45;45;Bus;551,552,555,556,557,561,564,565;551,552,555,556,557,561,564,565;31551_,31552_,31555_,31556_,31557_,31561_,31564_,31565_;8;31;2729498,855;5429393,737;;
3665;7406;Gerokstraße;Bissingen Gerokstraße;de:8118:7406;8118079;Bietigheim-Bissingen;Bissingen (LB);LB;45;45;45;Bus;540,553,554,555,556,557;540,553,554,555,556,557;31540_,31553_,31554_,31555_,31556_,31557_;6;31;2726890,342;5427767,467;;
3666;7407;Steinheimer Straße;Bietigheim Steinheimer Str.;de:8118:7407;8118079;Bietigheim-Bissingen;Bietigheim;LB;45;45;45;Bus;556,557,559,565;556,557,559,565;31556_,31557_,31559_,31565_;4;31;2730615,553;5428935,162;;
3667;7408;Pleidelsheimer Straße;Bietigheim Pleidelsheimer Str.;de:8118:7408;8118079;Bietigheim-Bissingen;Bietigheim;LB;45;45;45;Bus;557,559,565;557,559,565;31557_,31559_,31565_;3;31;2731028,588;5429050,631;;
3668;7409;Schlossberghalle;Dett.(T) Schlossberghalle;de:8116:7409;8116016;Dettingen (T);Dettingen (T);ES;61,71;171;171;Bus;173,175,176;173,175,176;31173_,31175_,31176_;3;31;2754900,763;5391929,961;;
3669;7410;Ziegelei;Wernau (N) Ziegelei;de:8116:7410;8116072;Wernau (N);Wernau (N);ES;41,51;151;151;Bus;145,146;145,146;31145_,31146_;2;31;2752218,647;5399361,107;;
3671;7413;Rathaus;Großbettlingen Rathaus;de:8116:7413;8116022;Großbettlingen;Großbettlingen;ES;60,7;170;170;"Nachtbus;Bus";196,N81;196,N81;31196_,34081_;2;31,34;2743945,285;5388816,088;;
3672;7414;Höpfigheimer Straße;Bietigheim Höpfigheimer Str.;de:8118:7414;8118079;Bietigheim-Bissingen;Bietigheim;LB;45;45;45;Bus;557,559,565;557,559,565;31557_,31559_,31565_;3;31;2731188,039;5428867,662;;
3673;7415;Industriestraße;Sersheim Industriestr.;de:8118:7415;8118068;Sersheim;Sersheim;LB;56,66;166;166;"Nachtbus;Bus";566,578,N52,N56;566,578,N52,N56;31566_,31578_,34052_,34056_;4;31,34;2720301,39;5429028,152;;
3674;7416;Beerhaldenstraße;Enzweihingen Beerhaldenstr.;de:8118:7416;8118073;Vaihingen (E);Enzweihingen;LB;46,56;156;856;Bus;502,503,591,595;502,503,591,595;31502_,31503_,31591_,31595_;4;31;2718463,603;5423966,687;;
3675;7417;Bahnhofstraße;Sersheim Bahnhofstr.;de:8118:7417;8118068;Sersheim;Sersheim;LB;56,66;166;166;Bus;566,566A,578;566,566A,578;31566_,31566a,31578_;3;31;2720921,543;5429020,623;uSersh.pdf;
3676;7419;Bildungszentrum West;Ludwigsburg Bildungsz. West;de:8118:7419;8118048;Ludwigsburg;Ludwigsburg;LB;34;34;34;Bus;421A,422A,425A,427A,433A;421A,422A,425A,427A,433A;31421a,31422a,31425a,31427a,31433a;5;31;2732913,323;5422713,872;;
3677;7421;Sedanstraße;Sersheim Sedanstraße;de:8118:7421;8118068;Sersheim;Sersheim;LB;56,66;166;166;Bus;566,578;566,578;31566_,31578_;2;31;2720646,647;5429211,034;;
3678;7422;Neuer Friedhof;Bissingen Neuer Friedhof;de:8118:7422;8118079;Bietigheim-Bissingen;Bissingen (LB);LB;45;45;45;Bus;540;540;31540_;1;31;2728026,135;5427053,28;;
3679;7423;Erligheimer Straße;Löchgau Erligheimer Straße;de:8118:7423;8118047;Löchgau;Löchgau;LB;55;55;55;"Bus;Nachtbus";554,N57;554,N57;31554_,34057_;2;31,34;2727170,361;5434361,848;;
3680;7424;Südstraße;Bissingen Südstraße;de:8118:7424;8118079;Bietigheim-Bissingen;Bissingen (LB);LB;45;45;45;Bus;553,556,557;553,556,557;31553_,31556_,31557_;3;31;2727395,076;5427133,49;;
